GE,ME,MI
ENSG00000155622,cg15308664,
ENSG00000155761,cg08908089,
ENSG00000155886,cg15244223,
ENSG00000155918,cg08750951,
ENSG00000156006,cg13778078,
ENSG00000156076,cg17816908,
ENSG00000156096,cg12551029,
ENSG00000156219,cg06525892,
ENSG00000156222,cg16890428,
ENSG00000156269,cg09825713,
ENSG00000156413,cg18263455,
ENSG00000156486,cg06817490,
ENSG00000156510,cg11058951,
ENSG00000156564,cg26716103,
ENSG00000156689,cg09217215,
ENSG00000157093,cg21634064,
ENSG00000157111,cg24339574,
ENSG00000157150,cg16336127,
ENSG00000157152,cg01045946,
ENSG00000157303,cg07751287,
ENSG00000157368,cg06623778,
ENSG00000157388,cg03596016,
ENSG00000157703,cg24548833,
ENSG00000157765,cg19864468,
ENSG00000157851,cg00613562,
ENSG00000158104,cg02893180,
ENSG00000158164,cg07229186,
ENSG00000158220,cg26437825,
ENSG00000158258,cg06511389,
ENSG00000158458,cg23054189,
ENSG00000158516,cg03609666,
ENSG00000158553,cg06161600,
ENSG00000158748,cg26191447,
ENSG00000158764,cg02480685,
ENSG00000158806,cg08858437,
ENSG00000158887,cg19954537,
ENSG00000159184,cg15840253,
ENSG00000159212,cg04837025,
ENSG00000159217,cg09213964,
ENSG00000159307,cg09721595,
ENSG00000159387,cg10884788,
ENSG00000159409,cg05684891,
ENSG00000159516,cg18425786,
ENSG00000159527,cg04784471,
ENSG00000159556,cg07056138,
ENSG00000159648,cg04017276,
ENSG00000159763,cg05933904,
ENSG00000160117,cg02661728,
ENSG00000160180,cg17028443,
ENSG00000160182,cg17461735,
ENSG00000160188,cg22855021,
ENSG00000160282,cg09956302,
ENSG00000160307,cg11081307,
ENSG00000160339,cg01098237,
ENSG00000160460,cg21784254,
ENSG00000160678,cg17072494,
ENSG00000161031,cg02943578,
ENSG00000161055,cg26031255,
ENSG00000161634,cg23843505,
ENSG00000161649,cg26941823,
ENSG00000161798,cg22581896,
ENSG00000161850,cg15475851,
ENSG00000162078,cg06039161,
ENSG00000162267,cg15078211,
ENSG00000162365,cg11238542,
ENSG00000162482,cg13052102,
ENSG00000162543,cg09276108,
ENSG00000162624,cg11851804,
ENSG00000162706,cg27292264,
ENSG00000162722,cg22728904,
ENSG00000162755,cg03957108,
ENSG00000162891,cg22569359,
ENSG00000162949,cg18768347,
ENSG00000162989,cg16330247,
ENSG00000163040,cg14823429,
ENSG00000163064,cg20175702,
ENSG00000163072,cg15058572,
ENSG00000163141,cg19380001,
ENSG00000163145,cg18442362,
ENSG00000163202,cg19697239,
ENSG00000163207,cg14598327,
ENSG00000163216,cg07533148,
ENSG00000163218,cg02546690,
ENSG00000163220,cg14534279,
ENSG00000163221,cg17588293,
ENSG00000163283,cg25706683,
ENSG00000163293,cg17987059,
ENSG00000163394,cg04807036,
ENSG00000163395,cg00940577,
ENSG00000163421,cg12739419,
ENSG00000163440,cg26150462,
ENSG00000163491,cg00266592,
ENSG00000163530,cg06761719,
ENSG00000163568,cg05312305,
ENSG00000163631,cg13323489,
ENSG00000163661,cg11152384,
ENSG00000163710,cg19636519,
ENSG00000163734,cg16277214,
ENSG00000163735,cg23522194,
ENSG00000163736,cg17806482,
ENSG00000163739,cg14315558,
ENSG00000163746,cg14228182,
ENSG00000163749,cg14328457,
ENSG00000163751,cg00025347,
ENSG00000163825,cg14611399,
ENSG00000163873,cg19809791,
ENSG00000163879,cg23447569,
ENSG00000163982,cg17463633,
ENSG00000164007,cg21155380,
ENSG00000164045,cg04240491,
ENSG00000164076,cg15839448,
ENSG00000164099,cg19991916,
ENSG00000164106,cg17156565,
ENSG00000164128,cg19664328,
ENSG00000164129,cg02958321,
ENSG00000164188,cg18704691,
ENSG00000164237,cg21098557,
ENSG00000164265,cg12691004,
ENSG00000164287,cg02723533,
ENSG00000164299,cg05988267,
ENSG00000164304,cg05362011,
ENSG00000164326,cg07098902,
ENSG00000164362,cg00397479,
ENSG00000164400,cg15184386,
ENSG00000164411,cg23151024,
ENSG00000164434,cg24428389,
ENSG00000164438,cg04743654,
ENSG00000164485,cg24788034,
ENSG00000164488,cg03555299,
ENSG00000164530,cg27649073,
ENSG00000164591,cg18616062,
ENSG00000164626,cg13484549,
ENSG00000164651,cg05245346,
ENSG00000164675,cg25044186,
ENSG00000164742,cg11485154,
ENSG00000164744,cg16683160,
ENSG00000164756,cg02788195,
ENSG00000164778,cg03325407,
ENSG00000164794,cg25694349,
ENSG00000164796,cg17763019,
ENSG00000164825,cg09024126,
ENSG00000164841,cg17210004,
ENSG00000164879,cg02791973,
ENSG00000164893,cg23011597,
ENSG00000165071,cg07810039,
ENSG00000165078,cg01631319,
ENSG00000165125,cg00063828,
ENSG00000165140,cg22729681,
ENSG00000165186,cg10020892,
ENSG00000165269,cg22729539,
ENSG00000165304,cg10678266,
ENSG00000165309,cg20734219,
ENSG00000165349,cg00653615,
ENSG00000165462,cg26258273,
ENSG00000165478,cg21779805,
ENSG00000165548,cg16324633,
ENSG00000165556,cg24160371,
ENSG00000165568,cg06445348,
ENSG00000165588,cg26205890,
ENSG00000165621,cg23931734,
ENSG00000165643,cg18991240,
ENSG00000165646,cg22291627,
ENSG00000165731,cg16322346,
ENSG00000165799,cg16703420,
ENSG00000165816,cg05981038,
ENSG00000165828,cg22639293,
ENSG00000165863,cg02983911,
ENSG00000165923,cg22775000,
ENSG00000166006,cg22789237,
ENSG00000166049,cg16581455,
ENSG00000166091,cg08454015,
ENSG00000166106,cg15015920,
ENSG00000166111,cg08042316,
ENSG00000166126,cg22940848,
ENSG00000166183,cg25361844,
ENSG00000166246,cg16405876,
ENSG00000166257,cg17524017,
ENSG00000166317,cg25296938,
ENSG00000166396,cg04366880,
ENSG00000166407,cg02316596,
ENSG00000166426,cg27121959,
ENSG00000166509,cg23815582,
ENSG00000166527,cg06738786,
ENSG00000166535,cg25124300,
ENSG00000166589,cg20168849,
ENSG00000166634,cg04156369,
ENSG00000166682,cg23495733,
ENSG00000166736,cg14635269,
ENSG00000166743,cg09365002,
ENSG00000166819,cg14117138,
ENSG00000166840,cg17967818,
ENSG00000166961,cg20667664,
ENSG00000167080,cg24012811,
ENSG00000167165,cg14657277,
ENSG00000167419,cg23027583,
ENSG00000167434,cg25552843,
ENSG00000167531,cg04603130,
ENSG00000167588,cg06721601,
ENSG00000167614,cg08217285,
ENSG00000167619,cg24425021,
ENSG00000167656,cg10668980,
ENSG00000167676,cg17090600,
ENSG00000167723,cg01081168,
ENSG00000167749,cg04839975,
ENSG00000167754,cg13181695,
ENSG00000167755,cg12070159,
ENSG00000167757,cg25306932,
ENSG00000167759,cg25111926,
ENSG00000167771,cg11198128,
ENSG00000167800,cg09450063,
ENSG00000167858,cg02827082,
ENSG00000167916,cg01821058,
ENSG00000167964,cg21305471,
ENSG00000168065,cg21635917,
ENSG00000168124,cg16758037,
ENSG00000168135,cg18373623,
ENSG00000168306,cg05166490,
ENSG00000168334,cg07022289,
ENSG00000168350,cg19946085,
ENSG00000168412,cg00518941,
ENSG00000168505,cg24469729,
ENSG00000168539,cg19761848,
ENSG00000168589,cg04780086,
ENSG00000168702,cg08786829,
ENSG00000168703,cg15873301,
ENSG00000168743,cg04453352,
ENSG00000168811,cg16013309,
ENSG00000168875,cg10558233,
ENSG00000168907,cg18745782,
ENSG00000169006,cg08450554,
ENSG00000169031,cg09327714,
ENSG00000169035,cg10838664,
ENSG00000169083,cg11159604,
ENSG00000169271,cg02727079,
ENSG00000169327,cg20243544,
ENSG00000169344,cg27018185,
ENSG00000169347,cg26564040,
ENSG00000169436,cg19528963,
ENSG00000169469,cg24443446,
ENSG00000169474,cg25893560,
ENSG00000169507,cg01896341,
ENSG00000169509,cg11564981,
ENSG00000169548,cg03675258,
ENSG00000169550,cg04107759,
ENSG00000169562,cg23507945,
ENSG00000169594,cg02011074,
ENSG00000169618,cg19326244,
ENSG00000169684,cg00225623,
ENSG00000169862,cg16672562,
ENSG00000169900,cg12188986,
ENSG00000169903,cg00068038,
ENSG00000169906,cg04120520,
ENSG00000170011,cg06268921,
ENSG00000170099,cg00881378,
ENSG00000170231,cg06433467,
ENSG00000170262,cg25945642,
ENSG00000170279,cg22248052,
ENSG00000170324,cg24137543,
ENSG00000170367,cg20771240,
ENSG00000170369,cg07127225,
ENSG00000170381,cg14482902,
ENSG00000170419,cg11624479,
ENSG00000170423,cg26360792,
ENSG00000170442,cg00286188,
ENSG00000170454,cg03186486,
ENSG00000170465,cg21426003,
ENSG00000170477,cg11199770,
ENSG00000170482,cg00274965,
ENSG00000170484,cg03733207,
ENSG00000170486,cg16935734,
ENSG00000170500,cg17432453,
ENSG00000170516,cg06579154,
ENSG00000170523,cg05489252,
ENSG00000170549,cg14565903,
ENSG00000170615,cg04498913,
ENSG00000170743,cg17132124,
ENSG00000170786,cg11916729,
ENSG00000170893,cg06804564,
ENSG00000170959,cg03223734,
ENSG00000171049,cg19416462,
ENSG00000171102,cg11728747,
ENSG00000171119,cg16991168,
ENSG00000171124,cg04215800,
ENSG00000171136,cg16881064,
ENSG00000171189,cg25004838,
ENSG00000171195,cg12349181,
ENSG00000171201,cg13525067,
ENSG00000171209,cg03668718,
ENSG00000171234,cg15146834,
ENSG00000171236,cg02518546,
ENSG00000171243,cg21746001,
ENSG00000171346,cg16689761,
ENSG00000171360,cg20944305,
ENSG00000171385,cg08438033,
ENSG00000171402,cg15344419,
ENSG00000171403,cg07629965,
ENSG00000171405,cg04663932,
ENSG00000171428,cg14625175,
ENSG00000171431,cg07902387,
ENSG00000171462,cg27260772,
ENSG00000171487,cg18759693,
ENSG00000171517,cg00452252,
ENSG00000171532,cg25233900,
ENSG00000171540,cg12744758,
ENSG00000171551,cg21205392,
ENSG00000171557,cg20265043,
ENSG00000171564,cg09795127,
ENSG00000171711,cg15096958,
ENSG00000171759,cg12301619,
ENSG00000171798,cg18199554,
ENSG00000171819,cg01070161,
ENSG00000171903,cg18565473,
ENSG00000171931,cg22626683,
ENSG00000171954,cg13069920,
ENSG00000172137,cg01416657,
ENSG00000172232,cg12727398,
ENSG00000172236,cg25988034,
ENSG00000172425,cg27024654,
ENSG00000172482,cg00177787,
ENSG00000172548,cg02693127,
ENSG00000172551,cg06037943,
ENSG00000172602,cg21876925,
ENSG00000172782,cg22385764,
ENSG00000172803,cg04016621,
ENSG00000172867,cg12678562,
ENSG00000173175,cg26207201,
ENSG00000173210,cg15629311,
ENSG00000173237,cg27429313,
ENSG00000173335,cg00805619,
ENSG00000173404,cg08843517,
ENSG00000173432,cg05322837,
ENSG00000173467,cg17848496,
ENSG00000173572,cg17503995,
ENSG00000173627,cg15472071,
ENSG00000173699,cg20130213,
ENSG00000173894,cg10305797,
ENSG00000174156,cg20616821,
ENSG00000174326,cg03635073,
ENSG00000174469,cg02297063,
ENSG00000174473,cg20337028,
ENSG00000174498,cg21647189,
ENSG00000174502,cg22328837,
ENSG00000174527,cg23561979,
ENSG00000174607,cg21474897,
ENSG00000174697,cg15229275,
ENSG00000174788,cg12858460,
ENSG00000174827,cg13975098,
ENSG00000174948,cg18172881,
ENSG00000174950,cg07016276,
ENSG00000174963,cg00827989,
ENSG00000174992,cg17840719,
ENSG00000175084,cg02781618,
ENSG00000175121,cg27518240,
ENSG00000175161,cg03046812,
ENSG00000175267,cg18093751,
ENSG00000175287,cg12601843,
ENSG00000175311,cg20311863,
ENSG00000175329,cg05595301,
ENSG00000175336,cg13498757,
ENSG00000175356,cg02568716,
ENSG00000175544,cg01303372,
ENSG00000175592,cg22055815,
ENSG00000175697,cg01047631,
ENSG00000175766,cg02607683,
ENSG00000175868,cg08077807,
ENSG00000175920,cg11735008,
ENSG00000176165,cg09272225,
ENSG00000176194,cg00117172,
ENSG00000176204,cg02779075,
ENSG00000176381,cg11448068,
ENSG00000176383,cg22959932,
ENSG00000176399,cg23684521,
ENSG00000176532,cg10342963,
ENSG00000176566,cg01266390,
ENSG00000176597,cg10888337,
ENSG00000176692,cg13427728,
ENSG00000176769,cg14283447,
ENSG00000176884,cg02404349,
ENSG00000176887,cg05146756,
ENSG00000177202,cg19021076,
ENSG00000177243,cg08710629,
ENSG00000177291,cg22445447,
ENSG00000177414,cg17514528,
ENSG00000177462,cg26983469,
ENSG00000177504,cg20289949,
ENSG00000177519,cg08090640,
ENSG00000177614,cg25163611,
ENSG00000177994,cg08523343,
ENSG00000178172,cg11378001,
ENSG00000178363,cg14991984,
ENSG00000178372,cg24315421,
ENSG00000178445,cg10955669,
ENSG00000178568,cg07362569,
ENSG00000178597,cg16706260,
ENSG00000178750,cg04874286,
ENSG00000178776,cg14780837,
ENSG00000178828,cg05658593,
ENSG00000178934,cg08512702,
ENSG00000178935,cg24394631,
ENSG00000178999,cg06508879,
ENSG00000179023,cg08669096,
ENSG00000179046,cg24659037,
ENSG00000179057,cg11414345,
ENSG00000179059,cg03401096,
ENSG00000179082,cg19366591,
ENSG00000179455,cg25816127,
ENSG00000179593,cg04505435,
ENSG00000179636,cg07181406,
ENSG00000179639,cg09863247,
ENSG00000179673,cg20967975,
ENSG00000179674,cg25707676,
ENSG00000179709,cg11406388,
ENSG00000179774,cg16924010,
ENSG00000179826,cg13378934,
ENSG00000179869,cg01093786,
ENSG00000179902,cg26435698,
ENSG00000179913,cg24172269,
ENSG00000180251,cg21425296,
ENSG00000180269,cg04125371,
ENSG00000180318,cg16549308,
ENSG00000180438,cg17384056,
ENSG00000180481,cg25979244,
ENSG00000180537,cg10282162,
ENSG00000180777,cg00253658,
ENSG00000180988,cg03440799,
ENSG00000180999,cg12999267,
ENSG00000181092,cg09775582,
ENSG00000181143,cg27109912,
ENSG00000181234,cg15684724,
ENSG00000181333,cg08472795,
ENSG00000181374,cg08347047,
ENSG00000181418,cg00813746,
ENSG00000181552,cg13674486,
ENSG00000181577,cg00840403,
ENSG00000181867,cg25769417,
ENSG00000182103,cg21143446,
ENSG00000182175,cg11858226,
ENSG00000182256,cg21109265,
ENSG00000182261,cg19131731,
ENSG00000182271,cg05323725,
ENSG00000182348,cg11730559,
ENSG00000182352,cg23912429,
ENSG00000182379,cg12055395,
ENSG00000182459,cg14335894,
ENSG00000182545,cg21389743,
ENSG00000182575,cg10461004,
ENSG00000182601,cg10988041,
ENSG00000182674,cg10170504,
ENSG00000182732,cg23253991,
ENSG00000182793,cg07935264,
ENSG00000182836,cg18261069,
ENSG00000182898,cg02125316,
ENSG00000182902,cg18623216,
ENSG00000183044,cg16856833,
ENSG00000183072,cg08985530,
ENSG00000183166,cg19993680,
ENSG00000183206,cg17030173,
ENSG00000183304,cg14750778,
ENSG00000183378,cg12664209,
ENSG00000183569,cg23637354,
ENSG00000183571,cg08913523,
ENSG00000183706,cg04194494,
ENSG00000183770,cg01912921,
ENSG00000183798,cg07817400,
ENSG00000183831,cg01887995,
ENSG00000183837,cg00629117,
ENSG00000183878,cg11679455,
ENSG00000183960,cg23255835,
ENSG00000183979,cg09315887,
ENSG00000184029,cg24335138,
ENSG00000184033,cg18572200,
ENSG00000184148,cg25438963,
ENSG00000184221,cg04813697,
ENSG00000184261,cg13603508,
ENSG00000184330,cg24867247,
ENSG00000184368,cg13671582,
ENSG00000184478,cg01462856,
ENSG00000184486,cg15680020,
ENSG00000184502,cg13933262,
ENSG00000184564,cg02313331,
ENSG00000184601,cg15627089,
ENSG00000184647,cg03047059,
ENSG00000184661,cg12483833,
ENSG00000184697,cg22427313,
ENSG00000184709,cg21917728,
ENSG00000184905,cg19314470,
ENSG00000184911,cg27011060,
ENSG00000184945,cg03723510,
ENSG00000184956,cg15152362,
ENSG00000184999,cg11965634,
ENSG00000185002,cg19726321,
ENSG00000185008,cg18556788,
ENSG00000185133,cg04203508,
ENSG00000185149,cg14412967,
ENSG00000185176,cg16491547,
ENSG00000185303,cg20061155,
ENSG00000185306,cg16339238,
ENSG00000185352,cg16755500,
ENSG00000185479,cg27650175,
ENSG00000185519,cg11213248,
ENSG00000185559,cg24270542,
ENSG00000185610,cg21747310,
ENSG00000185615,cg05804220,
ENSG00000185634,cg21614682,
ENSG00000185640,cg08113245,
ENSG00000185686,cg27596415,
ENSG00000185761,cg16715162,
ENSG00000185915,cg02464665,
ENSG00000185955,cg07852757,
ENSG00000185966,cg15343463,
ENSG00000186007,cg26447697,
ENSG00000186081,cg25924911,
ENSG00000186086,cg07303912,
ENSG00000186160,cg27125439,
ENSG00000186204,cg24222580,
ENSG00000186297,cg27585641,
ENSG00000186377,cg00347938,
ENSG00000186442,cg24245418,
ENSG00000186452,cg25170591,
ENSG00000186458,cg20454073,
ENSG00000186466,cg00421363,
ENSG00000186526,cg17614506,
ENSG00000186603,cg09565111,
ENSG00000186652,cg23693752,
ENSG00000186684,cg06777844,
ENSG00000186732,cg09551472,
ENSG00000186803,cg11739675,
ENSG00000186832,cg20087413,
ENSG00000186847,cg26261793,
ENSG00000186867,cg22003435,
ENSG00000186868,cg23336797,
ENSG00000186897,cg27656362,
ENSG00000186910,cg08253651,
ENSG00000186952,cg16295725,
ENSG00000186976,cg08471972,
ENSG00000187045,cg24296761,
ENSG00000187048,cg00642749,
ENSG00000187094,cg03780132,
ENSG00000187123,cg07358634,
ENSG00000187268,cg06197966,
ENSG00000187288,cg20691205,
ENSG00000187398,cg00542261,
ENSG00000187486,cg14348397,
ENSG00000187492,cg15449049,
ENSG00000187510,cg05739476,
ENSG00000187527,cg09622285,
ENSG00000187550,cg04682791,
ENSG00000187689,cg17738213,
ENSG00000187714,cg03579904,
ENSG00000187715,cg25503804,
ENSG00000187720,cg02804240,
ENSG00000187758,cg16861031,
ENSG00000187772,cg19239199,
ENSG00000187821,cg21496658,
ENSG00000187855,cg00399591,
ENSG00000187922,cg22391205,
ENSG00000187957,cg03393769,
ENSG00000188001,cg25167447,
ENSG00000188039,cg10438560,
ENSG00000188089,cg09232514,
ENSG00000188100,cg14736058,
ENSG00000188133,cg06632762,
ENSG00000188175,cg20403644,
ENSG00000188176,cg17360854,
ENSG00000188269,cg10305311,
ENSG00000188293,cg22881247,
ENSG00000188338,cg00078968,
ENSG00000188373,cg00907211,
ENSG00000188488,cg20688917,
ENSG00000188501,cg08663159,
ENSG00000188505,cg06211893,
ENSG00000188508,cg05070273,
ENSG00000188581,cg22715837,
ENSG00000188763,cg00042837,
ENSG00000188803,cg17014757,
ENSG00000188817,cg10541864,
ENSG00000188833,cg04976324,
ENSG00000188869,cg08578734,
ENSG00000188910,cg13732857,
ENSG00000188959,cg07142010,
ENSG00000189001,cg18891712,
ENSG00000189013,cg05490712,
ENSG00000189051,cg10030843,
ENSG00000189127,cg11691825,
ENSG00000189157,cg12832726,
ENSG00000189182,cg20107395,
ENSG00000189280,cg27003765,
ENSG00000189377,cg02143877,
ENSG00000189410,cg00679738,
ENSG00000189433,cg20667964,
ENSG00000196071,cg27537125,
ENSG00000196090,cg20672549,
ENSG00000196091,cg14659678,
ENSG00000196104,cg07385362,
ENSG00000196132,cg27504802,
ENSG00000196166,cg06122825,
ENSG00000196188,cg17688525,
ENSG00000196196,cg09009111,
ENSG00000196208,cg00339556,
ENSG00000196228,cg15037004,
ENSG00000196277,cg17373442,
ENSG00000196415,cg10886442,
ENSG00000196427,cg14644871,
ENSG00000196503,cg23524195,
ENSG00000196550,cg08947167,
ENSG00000196557,cg07100000,
ENSG00000196611,cg18154283,
ENSG00000196616,cg20146541,
ENSG00000196620,cg11855643,
ENSG00000196632,cg00029246,
ENSG00000196660,cg08408994,
ENSG00000196754,cg14060111,
ENSG00000196767,cg01959562,
ENSG00000196805,cg04472725,
ENSG00000196932,cg04178787,
ENSG00000197046,cg02104952,
ENSG00000197106,cg12502325,
ENSG00000197123,cg03367387,
ENSG00000197168,cg13453589,
ENSG00000197172,cg17276590,
ENSG00000197253,cg24631482,
ENSG00000197353,cg10988075,
ENSG00000197408,cg00360414,
ENSG00000197410,cg05816193,
ENSG00000197444,cg17223520,
ENSG00000197446,cg26824126,
ENSG00000197472,cg22117805,
ENSG00000197506,cg20239391,
ENSG00000197561,cg22674110,
ENSG00000197565,cg13796823,
ENSG00000197632,cg19247032,
ENSG00000197641,cg15831060,
ENSG00000197721,cg01984802,
ENSG00000197977,cg06377278,
ENSG00000198028,cg26572608,
ENSG00000198033,cg16540590,
ENSG00000198074,cg24452821,
ENSG00000198077,cg12626589,
ENSG00000198173,cg14723977,
ENSG00000198515,cg23021638,
ENSG00000198535,cg12787836,
ENSG00000198570,cg13636404,
ENSG00000198643,cg14950169,
ENSG00000198650,cg12698662,
ENSG00000198681,cg04122815,
ENSG00000198692,cg21994818,
ENSG00000198729,cg25587662,
ENSG00000198732,cg14427437,
ENSG00000198768,cg19300414,
ENSG00000198788,cg16226627,
ENSG00000198807,cg04074004,
ENSG00000198881,cg18582180,
ENSG00000198910,cg17482963,
ENSG00000198930,cg01360618,
ENSG00000203697,cg16991765,
ENSG00000203760,cg17980404,
ENSG00000203785,cg20399616,
ENSG00000203837,cg08142344,
ENSG00000203859,cg08250921,
ENSG00000203877,cg15165154,
ENSG00000203926,cg07697895,
ENSG00000203952,cg02033258,
ENSG00000203972,cg07346310,
ENSG00000203985,cg04962865,
ENSG00000204021,cg10498434,
ENSG00000204033,cg27405706,
ENSG00000204175,cg01532168,
ENSG00000204248,cg12427162,
ENSG00000204335,cg03313945,
ENSG00000204385,cg12543949,
ENSG00000204421,cg11832395,
ENSG00000204511,cg14045872,
ENSG00000204528,cg10918328,
ENSG00000204531,cg11473616,
ENSG00000204538,cg23829024,
ENSG00000204542,cg26636193,
ENSG00000204544,cg11823511,
ENSG00000204610,cg11571761,
ENSG00000204613,cg19113375,
ENSG00000204644,cg14078335,
ENSG00000204655,cg10784519,
ENSG00000204657,cg04246763,
ENSG00000204710,cg00893242,
ENSG00000205076,cg16353957,
ENSG00000205078,cg18601195,
ENSG00000205358,cg01063579,
ENSG00000205420,cg09459581,
ENSG00000205426,cg12074025,
ENSG00000205449,cg05876246,
ENSG00000205502,cg21526205,
ENSG00000205517,cg18844382,
ENSG00000205683,cg10754794,
ENSG00000205838,cg14661383,
ENSG00000205846,cg10647547,
ENSG00000205927,cg05707458,
ENSG00000206069,cg18868483,
ENSG00000206072,cg23124613,
ENSG00000206073,cg00199007,
ENSG00000206075,cg03889013,
ENSG00000206432,cg01288184,
ENSG00000211452,cg09002358,
ENSG00000213005,cg23247845,
ENSG00000213022,cg07068756,
ENSG00000213401,cg14143752,
ENSG00000213420,cg09620840,
ENSG00000213759,cg06905692,
ENSG00000213921,cg17063452,
ENSG00000214107,cg17020834,
ENSG00000214128,cg09984096,
ENSG00000214336,cg13182816,
ENSG00000214456,cg04017512,
ENSG00000214513,cg25682080,
ENSG00000214842,cg15690342,
ENSG00000215113,cg07299736,
ENSG00000215131,cg11785652,
ENSG00000215148,cg19702397,
ENSG00000215217,cg05337681,
ENSG00000215397,cg07231955,
ENSG00000215480,cg14228238,
ENSG00000218358,cg04125350,
ENSG00000221867,cg14299940,
ENSG00000221887,cg19541916,
ENSG00000221932,cg10363661,
ENSG00000221937,cg18420512,
ENSG00000225362,cg14802097,
ENSG00000225950,cg04673590,
ENSG00000227471,cg16810605,
ENSG00000227488,cg14671764,
ENSG00000227802,cg27208903,
ENSG00000228278,cg05268155,
ENSG00000228607,cg25252561,
ENSG00000229035,cg16510548,
ENSG00000229314,cg10223827,
ENSG00000229453,cg09579310,
ENSG00000229544,cg01909856,
ENSG00000229676,cg04687437,
ENSG00000230657,cg05474605,
ENSG00000231213,cg27608999,
ENSG00000231852,cg10773698,
ENSG00000232818,cg09979478,
ENSG00000233041,cg23954153,
ENSG00000234068,cg08651590,
ENSG00000235436,cg15996882,
ENSG00000235947,cg27252395,
ENSG00000236279,cg18335243,
ENSG00000236311,cg11213574,
ENSG00000236699,cg18979589,
ENSG00000237136,cg14306956,
ENSG00000237413,cg02737619,
ENSG00000237517,cg26268044,
ENSG00000237763,cg24645447,
ENSG00000238243,cg10537193,
ENSG00000240280,cg01792430,
ENSG00000241119,cg07951083,
ENSG00000241476,cg02461114,
ENSG00000241635,cg00557360,
ENSG00000241794,cg02721065,
ENSG00000242366,cg08886651,
ENSG00000242515,cg15928106,
ENSG00000242520,cg08010362,
ENSG00000243064,cg11397548,
ENSG00000243468,cg21643295,
ENSG00000243478,cg07484673,
ENSG00000243543,cg00603871,
ENSG00000243955,cg23749856,
ENSG00000244067,cg23209990,
ENSG00000244094,cg03190578,
ENSG00000244122,cg14328115,
ENSG00000244588,cg18520238,
ENSG00000248144,cg13049992,
ENSG00000248485,cg09645818,
ENSG00000249138,cg06837799,
ENSG00000249715,cg21858380,
ENSG00000249992,cg10970143,
ENSG00000251493,cg06067842,
ENSG00000251655,cg26447413,
ENSG00000253117,cg09757353,
ENSG00000253831,cg10168635,
ENSG00000255221,cg02010763,
ENSG00000255501,cg00624404,
ENSG00000255794,cg20415486,
ENSG00000255974,cg00157796,
ENSG00000256340,cg19313373,
ENSG00000256812,cg04573276,
ENSG00000256980,cg10454246,
ENSG00000257108,cg18276112,
ENSG00000257335,cg12883279,
ENSG00000258436,cg09368188,
ENSG00000261857,cg22723143,
ENSG00000262406,cg12613632,
ENSG00000263639,cg24589292,
ENSG00000264230,cg11011938,
ENSG00000265190,cg20955688,
ENSG00000265763,cg13656752,
ENSG00000265766,cg24645868,
ENSG00000266265,cg19940537,
ENSG00000266524,cg01791874,
ENSG00000266964,cg00803088,
ENSG00000267206,cg10471437,
ENSG00000267978,cg14703002,
ENSG00000268009,cg14585700,
ENSG00000268089,cg02399455,
ENSG00000268104,cg24453118,
ENSG00000268606,cg10173620,
ENSG00000268902,cg25716814,
ENSG00000268916,cg05951576,
ENSG00000269404,cg16228086,
ENSG00000269405,cg13221363,
ENSG00000273111,cg09851245,
ENSG00000273274,cg26886381,
ENSG00000273706,cg10421979,
ENSG00000273976,cg19081101,
ENSG00000274052,cg18514820,
ENSG00000274209,cg04141796,
ENSG00000275004,cg04348247,
ENSG00000275152,cg07624918,
ENSG00000275385,cg11549953,
ENSG00000275620,cg07220448,
ENSG00000275841,cg07572927,
ENSG00000276399,cg19645221,
ENSG00000276409,cg06633429,
ENSG00000276644,cg25244356,
ENSG00000277322,cg17817168,
ENSG00000277494,cg10108468,
ENSG00000277586,cg04876582,
ENSG00000278570,cg23060872,
ENSG00000278889,cg00148587,
ENSG00000283122,cg17176911,
ENSG00000283597,cg18716861,
ENSG00000284741,cg01364826,
ENSG00000288702,cg18886245,
,cg02654411,
,cg10747118,
,cg00003529,
,cg27121309,
,cg27334900,
,cg06311422,
,cg01207684,
,cg14305313,
,cg21201357,
,cg09474331,
,cg24657817,
,cg12121066,
,cg03518729,
,cg09777637,
,cg22892043,
,cg09491991,
,cg09071093,
,cg03738134,
,cg17419623,
,cg10883503,
,cg03126579,
,cg26397188,
,cg02085507,
,cg08129759,
,cg11127874,
,cg01288372,
,cg25352714,
,cg16831085,
,cg15334250,
,cg05454076,
,cg15553598,
,cg06996254,
,cg01962821,
,cg19587237,
,cg21263566,
,cg11440915,
,cg08148261,
,cg11225090,
,cg09777525,
,cg00393798,
,cg24365896,
,cg15912800,
,cg04262428,
,cg23799901,
,cg20585530,
,cg06727242,
,cg18317154,
,cg19691778,
,cg19046725,
,cg20488820,
,cg24399924,
,cg16924337,
,cg09453076,
,cg19264170,
,cg02570643,
,cg25150721,
,cg09279949,
,cg07237939,
,cg15994026,
,cg10533069,
,cg26974035,
,cg21484586,
,cg10304922,
,cg15389490,
,cg21603891,
,cg11480627,
,cg17589883,
,cg08205639,
,cg14052221,
,cg13828183,
,cg01502588,
,cg24430419,
,cg23455440,
,cg24204282,
,cg14871225,
,cg03450635,
,cg22658660,
,cg15408889,
,cg23678254,
,cg00466108,
,cg13592399,
,cg26827247,
,cg08481075,
,cg12069158,
,cg07699978,
,cg13536080,
