GE,ME,MI
ENSG00000102409,cg00085493,
ENSG00000102452,cg22433914,
ENSG00000102466,cg16375820,
ENSG00000102468,cg15114672,
ENSG00000102524,cg26035171,
ENSG00000102539,cg06180356,
ENSG00000102547,cg26650846,
ENSG00000102554,cg12005098,
ENSG00000102678,cg06374165,
ENSG00000102683,cg05342634,
ENSG00000102780,cg25456593,
ENSG00000102796,cg03670908,
ENSG00000102837,cg12960696,
ENSG00000102854,cg03782966,
ENSG00000102870,cg00844328,
ENSG00000102871,cg23153655,
ENSG00000102878,cg25778446,
ENSG00000102879,cg13255282,
ENSG00000102886,cg25999867,
ENSG00000102890,cg01566526,
ENSG00000102891,cg17085352,
ENSG00000102898,cg20771178,
ENSG00000102900,cg22029587,
ENSG00000102904,cg14356919,
ENSG00000102910,cg22287624,
ENSG00000102924,cg02220837,
ENSG00000102934,cg22448889,
ENSG00000102935,cg05659486,
ENSG00000102962,cg02539153,
ENSG00000102970,cg27170782,
ENSG00000102981,cg17226446,
ENSG00000102996,cg25892587,
ENSG00000103021,cg24850334,
ENSG00000103023,cg02229993,
ENSG00000103024,cg01995743,
ENSG00000103034,cg01367393,
ENSG00000103035,cg13969001,
ENSG00000103044,cg12484037,
ENSG00000103056,cg03344767,
ENSG00000103089,cg18437209,
ENSG00000103145,cg01547141,
ENSG00000103154,cg13458609,
ENSG00000103175,cg12317815,
ENSG00000103184,cg14016236,
ENSG00000103187,cg01934626,
ENSG00000103196,cg13740698,
ENSG00000103199,cg27260684,
ENSG00000103227,cg24937696,
ENSG00000103241,cg15489979,
ENSG00000103253,cg14845962,
ENSG00000103257,cg06528584,
ENSG00000103260,cg21129641,
ENSG00000103269,cg06503907,
ENSG00000103310,cg23823908,
ENSG00000103313,cg23736843,
ENSG00000103316,cg04678916,
ENSG00000103355,cg09326440,
ENSG00000103375,cg12181083,
ENSG00000103449,cg09052083,
ENSG00000103460,cg21286782,
ENSG00000103472,cg23463269,
ENSG00000103485,cg18476517,
ENSG00000103490,cg07701237,
ENSG00000103522,cg24051242,
ENSG00000103528,cg10229594,
ENSG00000103534,cg14155416,
ENSG00000103546,cg20817073,
ENSG00000103569,cg02251557,
ENSG00000103591,cg13601427,
ENSG00000103599,cg14037397,
ENSG00000103647,cg08356243,
ENSG00000103653,cg23480341,
ENSG00000103710,cg02571534,
ENSG00000103723,cg22250498,
ENSG00000103740,cg09877947,
ENSG00000103742,cg07052524,
ENSG00000103852,cg00733978,
ENSG00000103876,cg06050631,
ENSG00000103995,cg05909475,
ENSG00000104043,cg18151345,
ENSG00000104044,cg10285337,
ENSG00000104055,cg04515001,
ENSG00000104059,cg03700135,
ENSG00000104112,cg19788429,
ENSG00000104129,cg04508114,
ENSG00000104133,cg13224573,
ENSG00000104140,cg26440289,
ENSG00000104147,cg21159128,
ENSG00000104154,cg19961043,
ENSG00000104177,cg04812556,
ENSG00000104205,cg03425782,
ENSG00000104213,cg16488974,
ENSG00000104219,cg17216478,
ENSG00000104231,cg04021497,
ENSG00000104237,cg22475082,
ENSG00000104267,cg17196933,
ENSG00000104312,cg16099707,
ENSG00000104313,cg25526061,
ENSG00000104321,cg03179435,
ENSG00000104327,cg09480297,
ENSG00000104332,cg18414579,
ENSG00000104341,cg19870898,
ENSG00000104343,cg23121156,
ENSG00000104356,cg16833233,
ENSG00000104361,cg21105787,
ENSG00000104365,cg21672572,
ENSG00000104368,cg12619347,
ENSG00000104369,cg06011086,
ENSG00000104371,cg00680551,
ENSG00000104375,cg04873098,
ENSG00000104381,cg06457317,
ENSG00000104408,cg04388863,
ENSG00000104413,cg10318080,
ENSG00000104419,cg08947062,
ENSG00000104432,cg09001989,
ENSG00000104435,cg14561934,
ENSG00000104442,cg23705113,
ENSG00000104447,cg16700000,
ENSG00000104450,cg14983606,
ENSG00000104472,cg02388150,
ENSG00000104490,cg22792646,
ENSG00000104497,cg16281276,
ENSG00000104537,cg09227621,
ENSG00000104549,cg14600813,
ENSG00000104611,cg14827924,
ENSG00000104613,cg26992603,
ENSG00000104635,cg05684406,
ENSG00000104679,cg16520288,
ENSG00000104687,cg17093995,
ENSG00000104689,cg01957088,
ENSG00000104691,cg05726661,
ENSG00000104714,cg19939997,
ENSG00000104722,cg22925840,
ENSG00000104723,cg05661282,
ENSG00000104728,cg02532538,
ENSG00000104738,cg22120095,
ENSG00000104755,cg26622320,
ENSG00000104756,cg12098156,
ENSG00000104760,cg01996714,
ENSG00000104763,cg26919378,
ENSG00000104765,cg08594554,
ENSG00000104774,cg24043916,
ENSG00000104783,cg13565301,
ENSG00000104804,cg11499681,
ENSG00000104808,cg14474520,
ENSG00000104814,cg02996413,
ENSG00000104818,cg05168573,
ENSG00000104825,cg15347788,
ENSG00000104826,cg05718036,
ENSG00000104848,cg16188589,
ENSG00000104856,cg21245875,
ENSG00000104870,cg15863148,
ENSG00000104879,cg13147822,
ENSG00000104881,cg26530498,
ENSG00000104883,cg16741128,
ENSG00000104888,cg12012932,
ENSG00000104889,cg12460870,
ENSG00000104892,cg10091752,
ENSG00000104899,cg26573704,
ENSG00000104901,cg01087008,
ENSG00000104903,cg16636721,
ENSG00000104907,cg14002345,
ENSG00000104915,cg24740531,
ENSG00000104918,cg12307306,
ENSG00000104921,cg12817840,
ENSG00000104936,cg06830555,
ENSG00000104938,cg00527440,
ENSG00000104941,cg25305776,
ENSG00000104946,cg15210307,
ENSG00000104951,cg18160402,
ENSG00000104953,cg16650212,
ENSG00000104957,cg07772781,
ENSG00000104967,cg21873011,
ENSG00000104970,cg16645344,
ENSG00000104972,cg17105834,
ENSG00000104974,cg20565980,
ENSG00000104976,cg19045070,
ENSG00000104980,cg07783282,
ENSG00000104983,cg23865994,
ENSG00000104998,cg02825977,
ENSG00000105011,cg04728482,
ENSG00000105048,cg09450367,
ENSG00000105072,cg07185974,
ENSG00000105088,cg27312916,
ENSG00000105122,cg07076175,
ENSG00000105131,cg17692125,
ENSG00000105137,cg03882777,
ENSG00000105141,cg05341539,
ENSG00000105143,cg19646112,
ENSG00000105146,cg25824052,
ENSG00000105173,cg04774103,
ENSG00000105185,cg27513574,
ENSG00000105186,cg15585183,
ENSG00000105193,cg18250846,
ENSG00000105197,cg06554090,
ENSG00000105202,cg06460511,
ENSG00000105204,cg19614643,
ENSG00000105205,cg13996453,
ENSG00000105220,cg16550264,
ENSG00000105227,cg01712159,
ENSG00000105245,cg12720921,
ENSG00000105246,cg25884711,
ENSG00000105251,cg24871798,
ENSG00000105255,cg06658067,
ENSG00000105278,cg22249612,
ENSG00000105289,cg18629535,
ENSG00000105290,cg25976440,
ENSG00000105321,cg26474043,
ENSG00000105327,cg25588348,
ENSG00000105352,cg20028233,
ENSG00000105357,cg20616414,
ENSG00000105364,cg01850245,
ENSG00000105366,cg13758054,
ENSG00000105369,cg14961476,
ENSG00000105370,cg11784887,
ENSG00000105371,cg19856705,
ENSG00000105372,cg22675598,
ENSG00000105374,cg11358405,
ENSG00000105376,cg02403395,
ENSG00000105379,cg11853788,
ENSG00000105388,cg24777315,
ENSG00000105392,cg04299274,
ENSG00000105398,cg20662737,
ENSG00000105402,cg06301550,
ENSG00000105409,cg13419925,
ENSG00000105419,cg12840502,
ENSG00000105427,cg01749725,
ENSG00000105429,cg26572361,
ENSG00000105443,cg25865108,
ENSG00000105464,cg01793449,
ENSG00000105467,cg11196333,
ENSG00000105472,cg17269633,
ENSG00000105492,cg00418216,
ENSG00000105497,cg05873285,
ENSG00000105509,cg00543474,
ENSG00000105514,cg02370232,
ENSG00000105516,cg02861781,
ENSG00000105518,cg06126658,
ENSG00000105523,cg05969591,
ENSG00000105538,cg10439402,
ENSG00000105549,cg11963676,
ENSG00000105550,cg16657397,
ENSG00000105552,cg12931620,
ENSG00000105559,cg10131095,
ENSG00000105609,cg26425933,
ENSG00000105610,cg16154689,
ENSG00000105613,cg21052682,
ENSG00000105617,cg09791746,
ENSG00000105619,cg15558982,
ENSG00000105639,cg06782090,
ENSG00000105640,cg03430597,
ENSG00000105641,cg07372932,
ENSG00000105642,cg11019211,
ENSG00000105643,cg13170031,
ENSG00000105649,cg13170032,
ENSG00000105662,cg19788186,
ENSG00000105664,cg05500840,
ENSG00000105668,cg18451588,
ENSG00000105672,cg15120754,
ENSG00000105675,cg19576422,
ENSG00000105679,cg01936370,
ENSG00000105695,cg22991512,
ENSG00000105696,cg01511234,
ENSG00000105697,cg06826449,
ENSG00000105699,cg26110645,
ENSG00000105707,cg18448614,
ENSG00000105711,cg01945183,
ENSG00000105717,cg20802826,
ENSG00000105722,cg27397850,
ENSG00000105737,cg23642061,
ENSG00000105767,cg01663603,
ENSG00000105784,cg22071805,
ENSG00000105808,cg01664325,
ENSG00000105810,cg27116819,
ENSG00000105821,cg00598009,
ENSG00000105825,cg00512171,
ENSG00000105835,cg12937133,
ENSG00000105852,cg14794445,
ENSG00000105855,cg27244524,
ENSG00000105875,cg07788438,
ENSG00000105877,cg25500080,
ENSG00000105880,cg20521198,
ENSG00000105894,cg08293102,
ENSG00000105926,cg08728118,
ENSG00000105929,cg24722112,
ENSG00000105948,cg25981998,
ENSG00000105963,cg06038201,
ENSG00000105967,cg21056723,
ENSG00000105971,cg17609809,
ENSG00000105974,cg07161848,
ENSG00000105976,cg18560328,
ENSG00000105989,cg22188603,
ENSG00000105991,cg08546494,
ENSG00000105996,cg21141024,
ENSG00000105997,cg06074994,
ENSG00000106003,cg22571065,
ENSG00000106004,cg01328444,
ENSG00000106006,cg06342317,
ENSG00000106012,cg21088438,
ENSG00000106013,cg23658014,
ENSG00000106018,cg12930100,
ENSG00000106031,cg14749573,
ENSG00000106038,cg19430897,
ENSG00000106066,cg26501154,
ENSG00000106069,cg27569829,
ENSG00000106070,cg04588165,
ENSG00000106077,cg12616277,
ENSG00000106078,cg13865610,
ENSG00000106086,cg00532399,
ENSG00000106100,cg07410872,
ENSG00000106113,cg05488279,
ENSG00000106123,cg26043955,
ENSG00000106128,cg14400292,
ENSG00000106133,cg21258057,
ENSG00000106178,cg09941363,
ENSG00000106211,cg17569492,
ENSG00000106236,cg23199335,
ENSG00000106258,cg02101307,
ENSG00000106261,cg22830638,
ENSG00000106263,cg25398044,
ENSG00000106266,cg08990497,
ENSG00000106268,cg18104012,
ENSG00000106278,cg06879152,
ENSG00000106302,cg00168694,
ENSG00000106304,cg22084806,
ENSG00000106327,cg20344326,
ENSG00000106328,cg15425061,
ENSG00000106331,cg05548425,
ENSG00000106336,cg04351049,
ENSG00000106344,cg07932300,
ENSG00000106351,cg25768108,
ENSG00000106366,cg03635300,
ENSG00000106392,cg21180286,
ENSG00000106397,cg06647928,
ENSG00000106404,cg16900264,
ENSG00000106410,cg24101979,
ENSG00000106415,cg01329690,
ENSG00000106460,cg15849864,
ENSG00000106462,cg01361263,
ENSG00000106479,cg03577157,
ENSG00000106483,cg11250941,
ENSG00000106484,cg12967327,
ENSG00000106511,cg06691229,
ENSG00000106524,cg17278864,
ENSG00000106526,cg08511440,
ENSG00000106536,cg04857672,
ENSG00000106537,cg16206460,
ENSG00000106538,cg12451869,
ENSG00000106541,cg16599143,
ENSG00000106554,cg26932623,
ENSG00000106565,cg06537680,
ENSG00000106571,cg10099364,
ENSG00000106605,cg19624630,
ENSG00000106615,cg01098959,
ENSG00000106624,cg25874953,
ENSG00000106631,cg06312283,
ENSG00000106633,cg20824294,
ENSG00000106648,cg18148179,
ENSG00000106665,cg22841810,
ENSG00000106683,cg19597031,
ENSG00000106688,cg08815672,
ENSG00000106689,cg00909646,
ENSG00000106701,cg02490516,
ENSG00000106714,cg10487659,
ENSG00000106780,cg23924737,
ENSG00000106789,cg02841941,
ENSG00000106804,cg22960186,
ENSG00000106809,cg02137956,
ENSG00000106819,cg09019329,
ENSG00000106823,cg07478468,
ENSG00000106829,cg20918957,
ENSG00000106852,cg13549174,
ENSG00000106853,cg25798792,
ENSG00000106927,cg17046577,
ENSG00000106948,cg02927679,
ENSG00000107014,cg07616394,
ENSG00000107018,cg02440976,
ENSG00000107104,cg18419358,
ENSG00000107105,cg19462635,
ENSG00000107130,cg08334034,
ENSG00000107147,cg13484245,
ENSG00000107159,cg21664522,
ENSG00000107165,cg11801481,
ENSG00000107187,cg11801489,
ENSG00000107242,cg24770596,
ENSG00000107262,cg01396112,
ENSG00000107281,cg17651451,
ENSG00000107282,cg26730347,
ENSG00000107295,cg19806642,
ENSG00000107317,cg08705329,
ENSG00000107331,cg09884076,
ENSG00000107404,cg19930575,
ENSG00000107438,cg17740401,
ENSG00000107443,cg08146609,
ENSG00000107485,cg09323975,
ENSG00000107518,cg12368524,
ENSG00000107537,cg01049205,
ENSG00000107551,cg04415176,
ENSG00000107554,cg08655953,
ENSG00000107562,cg21692846,
ENSG00000107593,cg06754764,
ENSG00000107611,cg23348723,
ENSG00000107614,cg22978620,
ENSG00000107669,cg20717768,
ENSG00000107736,cg06879394,
ENSG00000107742,cg01749436,
ENSG00000107807,cg01111006,
ENSG00000107821,cg01899253,
ENSG00000107829,cg03693842,
ENSG00000107831,cg03529432,
ENSG00000107833,cg03506033,
ENSG00000107859,cg04996355,
ENSG00000107863,cg10164393,
ENSG00000107864,cg04344792,
ENSG00000107872,cg14809932,
ENSG00000107937,cg18573383,
ENSG00000107951,cg27223728,
ENSG00000107959,cg19591056,
ENSG00000107968,cg13335974,
ENSG00000107984,cg21810373,
ENSG00000108001,cg14549078,
ENSG00000108010,cg02787917,
ENSG00000108018,cg04920358,
ENSG00000108039,cg05722552,
ENSG00000108061,cg24690054,
ENSG00000108100,cg01587896,
ENSG00000108106,cg23089549,
ENSG00000108176,cg00786685,
ENSG00000108179,cg26654994,
ENSG00000108187,cg09505788,
ENSG00000108231,cg25181507,
ENSG00000108239,cg18224395,
ENSG00000108242,cg14037837,
ENSG00000108244,cg19230867,
ENSG00000108255,cg10192047,
ENSG00000108256,cg11011736,
ENSG00000108306,cg16588163,
ENSG00000108309,cg17240454,
ENSG00000108342,cg04388278,
ENSG00000108344,cg04469998,
ENSG00000108352,cg21557473,
ENSG00000108370,cg10308253,
ENSG00000108375,cg13583414,
ENSG00000108379,cg24820936,
ENSG00000108381,cg24897392,
ENSG00000108384,cg13817046,
ENSG00000108395,cg00773902,
ENSG00000108405,cg23695707,
ENSG00000108406,cg05490659,
ENSG00000108417,cg11239749,
ENSG00000108423,cg15563450,
ENSG00000108439,cg26237681,
ENSG00000108443,cg16571983,
ENSG00000108479,cg22163406,
ENSG00000108506,cg06157219,
ENSG00000108509,cg15793688,
ENSG00000108510,cg14089714,
ENSG00000108511,cg02216246,
ENSG00000108515,cg05656486,
ENSG00000108551,cg12054869,
ENSG00000108556,cg25156443,
ENSG00000108559,cg26649384,
ENSG00000108576,cg24666355,
ENSG00000108582,cg20553394,
ENSG00000108599,cg00802903,
ENSG00000108602,cg08171206,
ENSG00000108622,cg01288724,
ENSG00000108671,cg09909069,
ENSG00000108688,cg23878906,
ENSG00000108691,cg15585318,
ENSG00000108700,cg09840968,
ENSG00000108702,cg26861703,
ENSG00000108733,cg06372303,
ENSG00000108759,cg27458485,
ENSG00000108771,cg25191041,
ENSG00000108786,cg26075747,
ENSG00000108797,cg10466548,
ENSG00000108799,cg24170465,
ENSG00000108813,cg19267254,
ENSG00000108821,cg05616550,
ENSG00000108823,cg08522426,
ENSG00000108829,cg00842351,
ENSG00000108830,cg18363192,
ENSG00000108839,cg03792788,
ENSG00000108840,cg25481160,
ENSG00000108846,cg07069934,
ENSG00000108849,cg13025668,
ENSG00000108852,cg00410370,
ENSG00000108854,cg16592378,
ENSG00000108878,cg23979832,
ENSG00000108924,cg16047567,
ENSG00000108932,cg16489975,
ENSG00000108947,cg06002516,
ENSG00000108950,cg01571842,
ENSG00000108960,cg01798157,
ENSG00000108961,cg01077846,
ENSG00000108984,cg02773041,
ENSG00000109047,cg13209822,
ENSG00000109061,cg27372920,
ENSG00000109062,cg25606172,
ENSG00000109063,cg02266771,
ENSG00000109072,cg18619591,
ENSG00000109084,cg11726150,
ENSG00000109089,cg15284177,
ENSG00000109099,cg21152177,
ENSG00000109101,cg14562064,
ENSG00000109107,cg13850606,
ENSG00000109118,cg14959554,
ENSG00000109132,cg10228283,
ENSG00000109158,cg03665785,
ENSG00000109163,cg24182470,
ENSG00000109181,cg25289658,
ENSG00000109182,cg19497517,
ENSG00000109193,cg02598335,
ENSG00000109205,cg25912827,
ENSG00000109208,cg23109891,
ENSG00000109220,cg26963029,
ENSG00000109255,cg05673882,
ENSG00000109272,cg24533913,
ENSG00000109321,cg13951664,
ENSG00000109339,cg09287864,
ENSG00000109424,cg22452837,
ENSG00000109436,cg16650073,
ENSG00000109452,cg23062810,
ENSG00000109458,cg02408775,
ENSG00000109466,cg27565555,
ENSG00000109472,cg10631356,
ENSG00000109501,cg02723291,
ENSG00000109511,cg00986910,
ENSG00000109534,cg02245004,
ENSG00000109576,cg14131526,
ENSG00000109586,cg03127334,
ENSG00000109610,cg12031863,
ENSG00000109618,cg00655552,
ENSG00000109625,cg12186839,
ENSG00000109654,cg08526991,
ENSG00000109667,cg19929194,
ENSG00000109674,cg18861787,
ENSG00000109680,cg02493939,
ENSG00000109684,cg19526130,
ENSG00000109686,cg26866168,
ENSG00000109705,cg08284213,
ENSG00000109738,cg06806969,
ENSG00000109758,cg01352906,
ENSG00000109762,cg03145322,
ENSG00000109771,cg26195356,
ENSG00000109794,cg26049726,
ENSG00000109805,cg02930107,
ENSG00000109814,cg18790856,
ENSG00000109819,cg21908110,
ENSG00000109832,cg26394244,
ENSG00000109846,cg01727105,
ENSG00000109851,cg11215976,
ENSG00000109854,cg07188523,
ENSG00000109861,cg18511007,
ENSG00000109906,cg00036976,
ENSG00000109927,cg27634876,
ENSG00000109956,cg04415008,
ENSG00000110002,cg04768463,
ENSG00000110013,cg06742628,
ENSG00000110042,cg05308970,
ENSG00000110047,cg25573884,
ENSG00000110063,cg05062676,
ENSG00000110076,cg15718528,
ENSG00000110080,cg01129459,
ENSG00000110090,cg12582616,
ENSG00000110092,cg10163955,
ENSG00000110104,cg08825075,
ENSG00000110148,cg24864161,
ENSG00000110169,cg14439774,
ENSG00000110171,cg13477812,
ENSG00000110172,cg03683087,
ENSG00000110195,cg25032336,
ENSG00000110203,cg11790335,
ENSG00000110237,cg24409539,
ENSG00000110243,cg03826642,
ENSG00000110244,cg23309670,
ENSG00000110245,cg07555343,
ENSG00000110315,cg13535736,
ENSG00000110375,cg02297936,
ENSG00000110436,cg02776659,
ENSG00000110448,cg05261028,
ENSG00000110455,cg02970919,
ENSG00000110484,cg26163699,
ENSG00000110628,cg08398567,
ENSG00000110660,cg21933175,
ENSG00000110665,cg16349827,
ENSG00000110675,cg22964496,
ENSG00000110680,cg26614154,
ENSG00000110693,cg02763797,
ENSG00000110697,cg07058971,
ENSG00000110777,cg08439276,
ENSG00000110786,cg07497520,
ENSG00000110799,cg12361223,
ENSG00000110848,cg08407486,
ENSG00000110871,cg22459052,
ENSG00000110880,cg12618987,
ENSG00000110900,cg02722188,
ENSG00000110934,cg03160135,
ENSG00000110944,cg26549326,
ENSG00000110975,cg04923845,
ENSG00000111012,cg04923840,
ENSG00000111049,cg21032583,
ENSG00000111052,cg06651311,
ENSG00000111057,cg08918749,
ENSG00000111058,cg10077746,
ENSG00000111087,cg02920600,
ENSG00000111110,cg20849299,
ENSG00000111145,cg22519422,
ENSG00000111181,cg25276694,
ENSG00000111186,cg08543966,
ENSG00000111196,cg06397837,
ENSG00000111199,cg21463349,
ENSG00000111206,cg07931411,
ENSG00000111215,cg26588612,
ENSG00000111218,cg16848717,
ENSG00000111224,cg16848712,
ENSG00000111245,cg01595640,
ENSG00000111247,cg03540165,
ENSG00000111249,cg13064062,
ENSG00000111254,cg21452188,
ENSG00000111262,cg08519905,
ENSG00000111266,cg01236734,
ENSG00000111269,cg14511866,
ENSG00000111275,cg20074042,
ENSG00000111276,cg04118102,
ENSG00000111319,cg26608883,
ENSG00000111321,cg04363768,
ENSG00000111328,cg03580297,
ENSG00000111331,cg08729686,
ENSG00000111335,cg10092691,
ENSG00000111339,cg17427986,
ENSG00000111341,cg26018901,
ENSG00000111344,cg07994435,
ENSG00000111348,cg05709468,
ENSG00000111371,cg26234721,
ENSG00000111404,cg14544831,
ENSG00000111405,cg05683504,
ENSG00000111432,cg08330690,
ENSG00000111445,cg16563171,
ENSG00000111536,cg07625194,
ENSG00000111537,cg09445448,
ENSG00000111554,cg05674150,
ENSG00000111602,cg15260921,
ENSG00000111640,cg25132536,
ENSG00000111641,cg00950497,
ENSG00000111647,cg15392101,
ENSG00000111664,cg07037412,
ENSG00000111665,cg19878987,
ENSG00000111666,cg20190772,
ENSG00000111669,cg27557378,
ENSG00000111674,cg21110337,
ENSG00000111696,cg19889066,
ENSG00000111700,cg21889472,
ENSG00000111701,cg12110677,
ENSG00000111704,cg03598499,
ENSG00000111711,cg02134353,
ENSG00000111713,cg08725962,
ENSG00000111716,cg15546187,
ENSG00000111725,cg09063835,
ENSG00000111726,cg19065831,
ENSG00000111728,cg24734586,
ENSG00000111732,cg13468002,
ENSG00000111783,cg05258261,
ENSG00000111785,cg21650962,
ENSG00000111796,cg16463745,
ENSG00000111799,cg07330230,
ENSG00000111834,cg21306775,
ENSG00000111837,cg08651937,
ENSG00000111845,cg10120652,
ENSG00000111846,cg20000602,
ENSG00000111859,cg27029518,
ENSG00000111875,cg14805996,
ENSG00000111879,cg14631834,
ENSG00000111885,cg16511229,
ENSG00000111886,cg26899651,
ENSG00000111897,cg05069228,
ENSG00000111907,cg15816503,
ENSG00000111912,cg12927153,
ENSG00000111962,cg17580935,
ENSG00000111981,cg05415308,
ENSG00000112029,cg14637067,
ENSG00000112033,cg02898493,
ENSG00000112038,cg19435033,
ENSG00000112039,cg12069423,
ENSG00000112041,cg14163665,
ENSG00000112077,cg02642123,
ENSG00000112079,cg05859267,
ENSG00000112096,cg08858272,
ENSG00000112115,cg19460095,
ENSG00000112116,cg20749792,
ENSG00000112118,cg19630440,
ENSG00000112130,cg05652533,
ENSG00000112137,cg03864479,
ENSG00000112139,cg13640626,
ENSG00000112149,cg12829045,
ENSG00000112164,cg11064833,
ENSG00000112175,cg25733599,
ENSG00000112182,cg13702222,
ENSG00000112183,cg23627948,
ENSG00000112186,cg13692543,
ENSG00000112195,cg18880646,
ENSG00000112208,cg06086731,
ENSG00000112210,cg06980169,
ENSG00000112214,cg18006328,
ENSG00000112218,cg11102611,
ENSG00000112232,cg05887821,
ENSG00000112237,cg22920417,
ENSG00000112238,cg17125267,
ENSG00000112242,cg14743593,
ENSG00000112246,cg14743594,
ENSG00000112273,cg19729649,
ENSG00000112276,cg21870145,
ENSG00000112280,cg26084005,
ENSG00000112290,cg15248828,
ENSG00000112293,cg00332048,
ENSG00000112294,cg02918054,
ENSG00000112299,cg08415998,
ENSG00000112303,cg19461644,
ENSG00000112309,cg21858255,
ENSG00000112312,cg11174640,
ENSG00000112319,cg27636310,
ENSG00000112320,cg11751545,
ENSG00000112333,cg08810007,
ENSG00000112337,cg06708255,
ENSG00000112357,cg05930000,
ENSG00000112378,cg22001496,
ENSG00000112394,cg20694303,
ENSG00000112486,cg25795398,
ENSG00000112494,cg25952964,
ENSG00000112499,cg22749810,
ENSG00000112511,cg09458931,
ENSG00000112530,cg05137450,
ENSG00000112531,cg04198215,
ENSG00000112539,cg21421984,
ENSG00000112541,cg01868782,
ENSG00000112559,cg04633225,
ENSG00000112561,cg10050661,
ENSG00000112562,cg21948169,
ENSG00000112578,cg19234738,
ENSG00000112599,cg07621825,
ENSG00000112619,cg08278489,
ENSG00000112651,cg08278487,
ENSG00000112655,cg00067414,
ENSG00000112658,cg03702686,
ENSG00000112679,cg11609571,
ENSG00000112685,cg06218066,
ENSG00000112699,cg05447008,
ENSG00000112706,cg15061159,
ENSG00000112715,cg11591516,
ENSG00000112742,cg16311306,
ENSG00000112782,cg12141659,
ENSG00000112796,cg25026529,
ENSG00000112812,cg01987925,
ENSG00000112818,cg03108229,
ENSG00000112837,cg03725115,
ENSG00000112852,cg15947910,
ENSG00000112874,cg12249537,
ENSG00000112877,cg19643053,
ENSG00000112893,cg14435603,
ENSG00000112902,cg07637123,
ENSG00000112936,cg12671082,
ENSG00000112964,cg13933373,
ENSG00000112981,cg07210840,
ENSG00000112983,cg15647515,
ENSG00000112984,cg16811650,
ENSG00000112996,cg01099825,
ENSG00000113070,cg00662782,
ENSG00000113073,cg02105458,
ENSG00000113088,cg11786870,
ENSG00000113100,cg03405315,
ENSG00000113108,cg08291506,
ENSG00000113140,cg07312051,
ENSG00000113196,cg07342108,
ENSG00000113205,cg21550580,
ENSG00000113209,cg01794103,
ENSG00000113211,cg26329715,
ENSG00000113212,cg23901967,
ENSG00000113231,cg16564802,
ENSG00000113240,cg21781600,
ENSG00000113248,cg05160181,
ENSG00000113249,cg23271099,
ENSG00000113262,cg13929323,
ENSG00000113263,cg04236915,
ENSG00000113296,cg25010361,
ENSG00000113302,cg14326671,
ENSG00000113303,cg23892924,
ENSG00000113318,cg14940898,
ENSG00000113319,cg26033466,
ENSG00000113356,cg09883745,
ENSG00000113361,cg13719443,
ENSG00000113368,cg13038216,
ENSG00000113389,cg05443922,
ENSG00000113391,cg01913259,
ENSG00000113396,cg20850023,
ENSG00000113430,cg21582325,
ENSG00000113441,cg17694795,
ENSG00000113448,cg04134096,
ENSG00000113460,cg07051221,
ENSG00000113492,cg09549329,
ENSG00000113494,cg15818715,
ENSG00000113520,cg01360333,
ENSG00000113522,cg19375810,
ENSG00000113555,cg03675884,
ENSG00000113558,cg02633398,
ENSG00000113569,cg10555583,
ENSG00000113578,cg10249375,
ENSG00000113583,cg13201461,
ENSG00000113594,cg05347965,
ENSG00000113595,cg16328381,
ENSG00000113600,cg26578983,
ENSG00000113658,cg06624337,
ENSG00000113712,cg15746719,
ENSG00000113719,cg26883712,
ENSG00000113721,cg17444839,
ENSG00000113722,cg07673230,
ENSG00000113739,cg06767766,
ENSG00000113742,cg25202503,
ENSG00000113758,cg23522915,
ENSG00000113763,cg07578695,
ENSG00000113805,cg04767484,
ENSG00000113810,cg18816996,
ENSG00000113905,cg08024409,
ENSG00000113924,cg04981611,
ENSG00000113946,cg23950788,
ENSG00000114013,cg13928709,
ENSG00000114019,cg15236866,
ENSG00000114062,cg08397993,
ENSG00000114113,cg06978270,
ENSG00000114115,cg14380939,
ENSG00000114124,cg19625116,
ENSG00000114126,cg07057320,
ENSG00000114200,cg20434926,
ENSG00000114204,cg19248656,
ENSG00000114248,cg22475071,
ENSG00000114251,cg08267002,
ENSG00000114270,cg11013726,
ENSG00000114279,cg00008564,
ENSG00000114346,cg14776321,
ENSG00000114349,cg04640821,
ENSG00000114374,cg08981478,
ENSG00000114378,cg09156097,
ENSG00000114388,cg17860158,
ENSG00000114395,cg26562921,
ENSG00000114405,cg02074274,
ENSG00000114450,cg03061352,
ENSG00000114455,cg07652350,
ENSG00000114473,cg12755298,
ENSG00000114487,cg17940821,
ENSG00000114529,cg14781922,
ENSG00000114541,cg08871964,
ENSG00000114547,cg09503045,
ENSG00000114554,cg27493301,
ENSG00000114626,cg07930469,
ENSG00000114631,cg11329678,
ENSG00000114638,cg10785284,
ENSG00000114646,cg23207990,
ENSG00000114670,cg27594756,
ENSG00000114698,cg25402480,
ENSG00000114735,cg26824516,
ENSG00000114737,cg14043253,
ENSG00000114744,cg20663495,
ENSG00000114757,cg27087622,
ENSG00000114767,cg24998096,
ENSG00000114770,cg03998348,
ENSG00000114771,cg11010178,
ENSG00000114805,cg17816394,
ENSG00000114812,cg24391279,
ENSG00000114841,cg16674860,
ENSG00000114853,cg09127448,
ENSG00000114854,cg26691200,
ENSG00000114861,cg02262056,
ENSG00000114923,cg09745440,
ENSG00000114948,cg01577821,
