GE,ME,MI
ENSG00000136297,cg06452769,
ENSG00000136327,cg17101296,
ENSG00000136352,cg07194846,
ENSG00000136425,cg24036791,
ENSG00000136449,cg04132891,
ENSG00000136457,cg05499499,
ENSG00000136487,cg18276638,
ENSG00000136488,cg07873848,
ENSG00000136490,cg01493379,
ENSG00000136492,cg13688783,
ENSG00000136514,cg26348348,
ENSG00000136531,cg16878214,
ENSG00000136535,cg20564913,
ENSG00000136542,cg00005215,
ENSG00000136546,cg19478298,
ENSG00000136573,cg19847945,
ENSG00000136574,cg22097768,
ENSG00000136697,cg11630996,
ENSG00000136828,cg02302348,
ENSG00000136883,cg14789828,
ENSG00000136895,cg21213593,
ENSG00000136918,cg02231729,
ENSG00000136928,cg07347092,
ENSG00000136931,cg07687766,
ENSG00000136944,cg15750501,
ENSG00000136982,cg00754688,
ENSG00000136997,cg18956481,
ENSG00000137033,cg17782848,
ENSG00000137077,cg08847173,
ENSG00000137090,cg27413385,
ENSG00000137098,cg06837311,
ENSG00000137142,cg26394624,
ENSG00000137193,cg06969287,
ENSG00000137225,cg26728709,
ENSG00000137251,cg19258425,
ENSG00000137252,cg25223095,
ENSG00000137261,cg10534923,
ENSG00000137265,cg06908618,
ENSG00000137270,cg13899188,
ENSG00000137285,cg14065857,
ENSG00000137309,cg13458596,
ENSG00000137310,cg01723706,
ENSG00000137392,cg09107344,
ENSG00000137440,cg14528056,
ENSG00000137441,cg22876812,
ENSG00000137449,cg18958126,
ENSG00000137473,cg02984430,
ENSG00000137494,cg20383948,
ENSG00000137501,cg00337703,
ENSG00000137502,cg20429250,
ENSG00000137558,cg20953187,
ENSG00000137561,cg17338212,
ENSG00000137563,cg18781240,
ENSG00000137571,cg04194840,
ENSG00000137648,cg03598297,
ENSG00000137673,cg22998028,
ENSG00000137674,cg06100368,
ENSG00000137675,cg06952671,
ENSG00000137699,cg07570723,
ENSG00000137726,cg13042487,
ENSG00000137727,cg03785076,
ENSG00000137731,cg22101703,
ENSG00000137745,cg08972357,
ENSG00000137747,cg08580187,
ENSG00000137757,cg07603330,
ENSG00000137766,cg14916924,
ENSG00000137804,cg02463418,
ENSG00000137807,cg02196655,
ENSG00000137825,cg12824796,
ENSG00000137857,cg06934132,
ENSG00000137872,cg09603829,
ENSG00000137875,cg17059658,
ENSG00000137877,cg01685242,
ENSG00000137878,cg17567700,
ENSG00000137948,cg17888985,
ENSG00000137960,cg05185926,
ENSG00000137968,cg14299572,
ENSG00000137975,cg24310711,
ENSG00000137976,cg18467168,
ENSG00000138039,cg08430604,
ENSG00000138083,cg18932798,
ENSG00000138092,cg03232933,
ENSG00000138100,cg08957652,
ENSG00000138115,cg16735881,
ENSG00000138131,cg16487794,
ENSG00000138135,cg14661148,
ENSG00000138136,cg20401252,
ENSG00000138152,cg06974143,
ENSG00000138160,cg03132556,
ENSG00000138166,cg24873022,
ENSG00000138180,cg13984623,
ENSG00000138190,cg21204395,
ENSG00000138207,cg24379915,
ENSG00000138271,cg15733007,
ENSG00000138315,cg04379738,
ENSG00000138336,cg05529816,
ENSG00000138346,cg21884062,
ENSG00000138347,cg23681339,
ENSG00000138356,cg08738280,
ENSG00000138379,cg00966099,
ENSG00000138395,cg05089968,
ENSG00000138400,cg20092728,
ENSG00000138435,cg10501210,
ENSG00000138449,cg17745097,
ENSG00000138606,cg14501061,
ENSG00000138613,cg09675604,
ENSG00000138615,cg16437728,
ENSG00000138622,cg11752769,
ENSG00000138646,cg18456523,
ENSG00000138650,cg05259836,
ENSG00000138653,cg13442432,
ENSG00000138669,cg15436919,
ENSG00000138670,cg22549986,
ENSG00000138675,cg24030587,
ENSG00000138684,cg23794671,
ENSG00000138685,cg14506657,
ENSG00000138696,cg00156336,
ENSG00000138722,cg17078686,
ENSG00000138755,cg14380270,
ENSG00000138764,cg24444188,
ENSG00000138769,cg01259029,
ENSG00000138772,cg14842771,
ENSG00000138778,cg11845292,
ENSG00000138780,cg19352062,
ENSG00000138798,cg05919105,
ENSG00000138813,cg18975416,
ENSG00000138823,cg17721710,
ENSG00000139044,cg10212621,
ENSG00000139055,cg23253309,
ENSG00000139117,cg05093686,
ENSG00000139144,cg13070763,
ENSG00000139155,cg23248150,
ENSG00000139194,cg22369879,
ENSG00000139209,cg11385003,
ENSG00000139211,cg12542255,
ENSG00000139219,cg04180953,
ENSG00000139220,cg26734696,
ENSG00000139263,cg22686881,
ENSG00000139269,cg07811110,
ENSG00000139292,cg00901051,
ENSG00000139304,cg09234567,
ENSG00000139330,cg20395892,
ENSG00000139344,cg20745419,
ENSG00000139352,cg05102581,
ENSG00000139354,cg00927939,
ENSG00000139515,cg16772207,
ENSG00000139537,cg02083938,
ENSG00000139540,cg06745944,
ENSG00000139547,cg04190618,
ENSG00000139549,cg15531403,
ENSG00000139572,cg12828073,
ENSG00000139574,cg26986062,
ENSG00000139618,cg08637438,
ENSG00000139625,cg13409645,
ENSG00000139629,cg03999216,
ENSG00000139631,cg26831001,
ENSG00000139714,cg04667114,
ENSG00000139725,cg05321038,
ENSG00000139734,cg01988129,
ENSG00000139737,cg20197756,
ENSG00000139800,cg17178336,
ENSG00000139874,cg20495819,
ENSG00000139890,cg05180182,
ENSG00000139908,cg02245020,
ENSG00000139910,cg07847030,
ENSG00000139914,cg20263853,
ENSG00000139915,cg12904904,
ENSG00000139946,cg08284233,
ENSG00000139970,cg01988459,
ENSG00000139973,cg11851456,
ENSG00000139988,cg20684180,
ENSG00000140015,cg11524039,
ENSG00000140022,cg06639874,
ENSG00000140057,cg09496915,
ENSG00000140067,cg24720688,
ENSG00000140093,cg13971154,
ENSG00000140254,cg17003260,
ENSG00000140263,cg18323466,
ENSG00000140274,cg24143196,
ENSG00000140279,cg05062612,
ENSG00000140284,cg09473745,
ENSG00000140287,cg07846220,
ENSG00000140297,cg23625715,
ENSG00000140368,cg23971182,
ENSG00000140379,cg13453374,
ENSG00000140398,cg10396546,
ENSG00000140443,cg08934846,
ENSG00000140451,cg04904458,
ENSG00000140459,cg11613015,
ENSG00000140463,cg27498387,
ENSG00000140479,cg05357660,
ENSG00000140488,cg23518532,
ENSG00000140506,cg03239970,
ENSG00000140511,cg04815959,
ENSG00000140519,cg11390489,
ENSG00000140522,cg27139419,
ENSG00000140525,cg12424694,
ENSG00000140527,cg05027336,
ENSG00000140538,cg24607783,
ENSG00000140545,cg12810233,
ENSG00000140563,cg27331554,
ENSG00000140600,cg08889114,
ENSG00000140675,cg06340276,
ENSG00000140795,cg21972382,
ENSG00000140798,cg01808968,
ENSG00000140835,cg10729325,
ENSG00000140839,cg00888802,
ENSG00000140859,cg19579183,
ENSG00000140873,cg13431037,
ENSG00000140905,cg02286642,
ENSG00000140955,cg17805202,
ENSG00000141052,cg23032421,
ENSG00000141086,cg13503413,
ENSG00000141198,cg05412031,
ENSG00000141232,cg18009093,
ENSG00000141255,cg03336402,
ENSG00000141293,cg01471153,
ENSG00000141294,cg08202165,
ENSG00000141314,cg06769082,
ENSG00000141337,cg11481534,
ENSG00000141338,cg04273811,
ENSG00000141371,cg09065413,
ENSG00000141384,cg03847535,
ENSG00000141401,cg13211324,
ENSG00000141424,cg09599027,
ENSG00000141431,cg03458344,
ENSG00000141433,cg04421974,
ENSG00000141448,cg18737081,
ENSG00000141449,cg00157012,
ENSG00000141469,cg27132471,
ENSG00000141485,cg23449696,
ENSG00000141497,cg22863209,
ENSG00000141505,cg08208460,
ENSG00000141519,cg11943056,
ENSG00000141576,cg01557547,
ENSG00000141579,cg02288341,
ENSG00000141639,cg16430510,
ENSG00000141655,cg01156948,
ENSG00000141665,cg25316569,
ENSG00000141668,cg09638407,
ENSG00000141682,cg03396557,
ENSG00000141736,cg12250896,
ENSG00000141738,cg01859237,
ENSG00000141744,cg14818248,
ENSG00000141750,cg23598115,
ENSG00000141753,cg12187586,
ENSG00000141837,cg24962827,
ENSG00000141977,cg22855764,
ENSG00000142025,cg09153683,
ENSG00000142046,cg01872024,
ENSG00000142182,cg01224366,
ENSG00000142224,cg12523878,
ENSG00000142233,cg12992827,
ENSG00000142235,cg00674365,
ENSG00000142273,cg25334934,
ENSG00000142303,cg08393516,
ENSG00000142319,cg11784071,
ENSG00000142405,cg04492228,
ENSG00000142449,cg07469637,
ENSG00000142515,cg13101330,
ENSG00000142549,cg14370448,
ENSG00000142583,cg03790804,
ENSG00000142606,cg12409361,
ENSG00000142611,cg03799530,
ENSG00000142619,cg14930884,
ENSG00000142623,cg17451176,
ENSG00000142627,cg14746276,
ENSG00000142661,cg02375320,
ENSG00000142677,cg13391455,
ENSG00000142698,cg06169131,
ENSG00000142700,cg26672375,
ENSG00000142731,cg09628962,
ENSG00000142748,cg14430111,
ENSG00000142910,cg04573500,
ENSG00000142945,cg16275739,
ENSG00000142973,cg02503159,
ENSG00000143006,cg10389229,
ENSG00000143013,cg16650529,
ENSG00000143032,cg00126261,
ENSG00000143107,cg11389764,
ENSG00000143125,cg23968286,
ENSG00000143126,cg17820890,
ENSG00000143127,cg26724949,
ENSG00000143147,cg08719712,
ENSG00000143171,cg06465851,
ENSG00000143178,cg02337836,
ENSG00000143179,cg02140072,
ENSG00000143185,cg13934406,
ENSG00000143194,cg00710180,
ENSG00000143196,cg04416734,
ENSG00000143199,cg24578679,
ENSG00000143228,cg26534425,
ENSG00000143248,cg07778819,
ENSG00000143278,cg02912127,
ENSG00000143297,cg25905674,
ENSG00000143318,cg02005147,
ENSG00000143340,cg27315341,
ENSG00000143355,cg16467015,
ENSG00000143365,cg03337918,
ENSG00000143369,cg15605858,
ENSG00000143382,cg20276585,
ENSG00000143401,cg27422872,
ENSG00000143412,cg12531953,
ENSG00000143416,cg08166568,
ENSG00000143452,cg01960016,
ENSG00000143469,cg15094236,
ENSG00000143473,cg05245099,
ENSG00000143476,cg15436096,
ENSG00000143494,cg24232083,
ENSG00000143502,cg12536279,
ENSG00000143512,cg08908184,
ENSG00000143536,cg05214690,
ENSG00000143546,cg20825472,
ENSG00000143556,cg11674130,
ENSG00000143578,cg26383138,
ENSG00000143595,cg16905100,
ENSG00000143603,cg27582081,
ENSG00000143653,cg16025492,
ENSG00000143768,cg02752529,
ENSG00000143786,cg00494183,
ENSG00000143815,cg20814095,
ENSG00000143839,cg07157830,
ENSG00000143845,cg13345122,
ENSG00000143847,cg06746774,
ENSG00000143850,cg21191365,
ENSG00000143867,cg26713507,
ENSG00000143869,cg11212451,
ENSG00000143878,cg14424538,
ENSG00000143882,cg00666105,
ENSG00000143921,cg11039614,
ENSG00000143942,cg21335378,
ENSG00000143994,cg16128701,
ENSG00000144015,cg13966567,
ENSG00000144031,cg12584785,
ENSG00000144035,cg18257814,
ENSG00000144040,cg19266578,
ENSG00000144045,cg23881926,
ENSG00000144061,cg08703857,
ENSG00000144063,cg16579981,
ENSG00000144119,cg22984571,
ENSG00000144191,cg12188526,
ENSG00000144214,cg11711420,
ENSG00000144218,cg07149296,
ENSG00000144228,cg25175508,
ENSG00000144229,cg01971547,
ENSG00000144230,cg17968795,
ENSG00000144278,cg24816455,
ENSG00000144285,cg13420744,
ENSG00000144290,cg10558887,
ENSG00000144331,cg26597539,
ENSG00000144354,cg27080725,
ENSG00000144362,cg14451791,
ENSG00000144395,cg03158400,
ENSG00000144406,cg12565637,
ENSG00000144407,cg00091302,
ENSG00000144410,cg10983544,
ENSG00000144452,cg03667968,
ENSG00000144481,cg11164145,
ENSG00000144504,cg08584947,
ENSG00000144619,cg00741836,
ENSG00000144642,cg19808978,
ENSG00000144681,cg18772376,
ENSG00000144712,cg22582999,
ENSG00000144730,cg15200418,
ENSG00000144749,cg02606403,
ENSG00000144821,cg02238826,
ENSG00000144834,cg14324800,
ENSG00000144847,cg27012424,
ENSG00000144852,cg02018277,
ENSG00000144857,cg16444607,
ENSG00000144868,cg16729415,
ENSG00000144891,cg22588307,
ENSG00000144893,cg05446629,
ENSG00000144908,cg24311272,
ENSG00000144962,cg08726667,
ENSG00000145002,cg12277789,
ENSG00000145020,cg03377355,
ENSG00000145075,cg22864500,
ENSG00000145087,cg25805709,
ENSG00000145103,cg15239694,
ENSG00000145107,cg26566898,
ENSG00000145113,cg23670519,
ENSG00000145147,cg23129478,
ENSG00000145192,cg04590036,
ENSG00000145194,cg08491437,
ENSG00000145198,cg00673557,
ENSG00000145217,cg14408173,
ENSG00000145242,cg13300301,
ENSG00000145244,cg26941368,
ENSG00000145248,cg19050555,
ENSG00000145283,cg26069562,
ENSG00000145287,cg13070215,
ENSG00000145321,cg03949284,
ENSG00000145335,cg03607573,
ENSG00000145358,cg20198108,
ENSG00000145386,cg05236879,
ENSG00000145423,cg25702780,
ENSG00000145428,cg08155249,
ENSG00000145451,cg03094083,
ENSG00000145491,cg19622874,
ENSG00000145526,cg22826874,
ENSG00000145536,cg04874782,
ENSG00000145545,cg16822939,
ENSG00000145555,cg04115544,
ENSG00000145604,cg14876685,
ENSG00000145626,cg04326566,
ENSG00000145681,cg25405984,
ENSG00000145692,cg02019988,
ENSG00000145700,cg13279858,
ENSG00000145703,cg18170229,
ENSG00000145708,cg25702335,
ENSG00000145721,cg03315869,
ENSG00000145777,cg24871089,
ENSG00000145808,cg18895088,
ENSG00000145824,cg12582654,
ENSG00000145850,cg00935504,
ENSG00000145860,cg15049968,
ENSG00000145861,cg24881205,
ENSG00000145879,cg01165402,
ENSG00000145908,cg13247663,
ENSG00000145911,cg06047886,
ENSG00000145920,cg24472231,
ENSG00000145936,cg17567560,
ENSG00000145949,cg16405637,
ENSG00000145990,cg14282221,
ENSG00000146006,cg27574000,
ENSG00000146013,cg20076659,
ENSG00000146038,cg16002355,
ENSG00000146049,cg15590426,
ENSG00000146070,cg25556579,
ENSG00000146072,cg22764374,
ENSG00000146090,cg05377226,
ENSG00000146151,cg26271591,
ENSG00000146166,cg02385230,
ENSG00000146215,cg10583297,
ENSG00000146233,cg01709312,
ENSG00000146250,cg00266322,
ENSG00000146276,cg08572016,
ENSG00000146281,cg02927058,
ENSG00000146360,cg25188760,
ENSG00000146373,cg01810111,
ENSG00000146411,cg04381888,
ENSG00000146426,cg10351287,
ENSG00000146453,cg16151362,
ENSG00000146469,cg08258582,
ENSG00000146477,cg14479889,
ENSG00000146530,cg16688582,
ENSG00000146648,cg24158594,
ENSG00000146670,cg13939859,
ENSG00000146678,cg02010196,
ENSG00000146755,cg14201417,
ENSG00000146757,cg26094122,
ENSG00000146809,cg25352940,
ENSG00000146839,cg03709475,
ENSG00000146857,cg17073891,
ENSG00000146926,cg08336604,
ENSG00000146955,cg25497250,
ENSG00000147036,cg06884470,
ENSG00000147041,cg06720544,
ENSG00000147059,cg24132141,
ENSG00000147117,cg09262171,
ENSG00000147160,cg25785397,
ENSG00000147166,cg11283700,
ENSG00000147180,cg19560710,
ENSG00000147246,cg24183566,
ENSG00000147255,cg00095333,
ENSG00000147256,cg23772226,
ENSG00000147257,cg25830696,
ENSG00000147378,cg12791492,
ENSG00000147381,cg14686949,
ENSG00000147434,cg13768269,
ENSG00000147437,cg18809597,
ENSG00000147454,cg03110300,
ENSG00000147509,cg18183435,
ENSG00000147536,cg13185030,
ENSG00000147570,cg26160573,
ENSG00000147573,cg26988138,
ENSG00000147576,cg02302089,
ENSG00000147588,cg08659394,
ENSG00000147606,cg09568647,
ENSG00000147613,cg19118951,
ENSG00000147614,cg11108115,
ENSG00000147642,cg08853572,
ENSG00000147647,cg08031368,
ENSG00000147650,cg10949007,
ENSG00000147655,cg03607359,
ENSG00000147689,cg14249876,
ENSG00000147697,cg02464901,
ENSG00000147724,cg10625247,
ENSG00000147852,cg26157385,
ENSG00000147862,cg23302603,
ENSG00000147869,cg20065266,
ENSG00000147872,cg19928955,
ENSG00000147889,cg15845122,
ENSG00000147896,cg27507919,
ENSG00000148053,cg03462096,
ENSG00000148082,cg26262482,
ENSG00000148143,cg03234732,
ENSG00000148154,cg04507515,
ENSG00000148204,cg18129755,
ENSG00000148219,cg19851909,
ENSG00000148225,cg16589830,
ENSG00000148288,cg08239282,
ENSG00000148346,cg15038110,
ENSG00000148400,cg25999722,
ENSG00000148408,cg22512292,
ENSG00000148459,cg04875084,
ENSG00000148468,cg09180171,
ENSG00000148482,cg03585778,
ENSG00000148488,cg26503877,
ENSG00000148513,cg02132163,
ENSG00000148600,cg05329692,
ENSG00000148602,cg10156274,
ENSG00000148604,cg14140647,
ENSG00000148677,cg07283114,
ENSG00000148680,cg02453146,
ENSG00000148702,cg25197181,
ENSG00000148704,cg24102622,
ENSG00000148734,cg06550986,
ENSG00000148773,cg14466942,
ENSG00000148795,cg14116908,
ENSG00000148798,cg18433784,
ENSG00000148926,cg21304453,
ENSG00000148935,cg09086615,
ENSG00000148948,cg06437840,
ENSG00000148965,cg22868433,
ENSG00000149021,cg00995327,
ENSG00000149043,cg03020810,
ENSG00000149050,cg16967880,
ENSG00000149090,cg22689909,
ENSG00000149124,cg25717182,
ENSG00000149231,cg00785738,
ENSG00000149289,cg24195796,
ENSG00000149292,cg13573036,
ENSG00000149295,cg04066177,
ENSG00000149300,cg19388930,
ENSG00000149305,cg11267683,
ENSG00000149328,cg25145765,
ENSG00000149403,cg05460318,
ENSG00000149435,cg23783862,
ENSG00000149451,cg02925162,
ENSG00000149485,cg02010682,
ENSG00000149506,cg05548325,
ENSG00000149527,cg03876618,
ENSG00000149534,cg08173692,
ENSG00000149554,cg03065447,
ENSG00000149571,cg14210694,
ENSG00000149573,cg03787864,
ENSG00000149575,cg19781248,
ENSG00000149582,cg27554556,
ENSG00000149596,cg23689227,
ENSG00000149599,cg13021333,
ENSG00000149633,cg05828191,
ENSG00000149654,cg06315208,
ENSG00000149809,cg02588107,
ENSG00000149927,cg01808736,
ENSG00000149948,cg13868084,
ENSG00000149968,cg08662619,
ENSG00000149970,cg01336162,
ENSG00000149972,cg16541852,
ENSG00000150051,cg13092806,
ENSG00000150054,cg15657686,
ENSG00000150201,cg19640166,
ENSG00000150244,cg12294118,
ENSG00000150275,cg19493250,
ENSG00000150281,cg27601198,
ENSG00000150361,cg26529516,
ENSG00000150510,cg13491690,
ENSG00000150527,cg18877252,
ENSG00000150551,cg07708016,
ENSG00000150556,cg08351085,
ENSG00000150594,cg20469680,
ENSG00000150625,cg10262052,
ENSG00000150627,cg04529066,
ENSG00000150628,cg27447874,
ENSG00000150656,cg16911214,
ENSG00000150667,cg19702675,
ENSG00000150672,cg11285912,
ENSG00000150676,cg06473276,
ENSG00000150687,cg21184369,
ENSG00000150750,cg19897330,
ENSG00000150773,cg03401357,
ENSG00000150873,cg20129082,
ENSG00000150893,cg26810908,
ENSG00000150995,cg09105683,
ENSG00000151006,cg16274476,
ENSG00000151012,cg20889841,
ENSG00000151023,cg10582968,
ENSG00000151025,cg21331088,
ENSG00000151033,cg12196573,
ENSG00000151079,cg08435683,
ENSG00000151090,cg23348155,
ENSG00000151117,cg10983208,
ENSG00000151136,cg22229906,
ENSG00000151224,cg07851675,
ENSG00000151338,cg19442495,
ENSG00000151360,cg04838747,
ENSG00000151364,cg02081277,
ENSG00000151365,cg16238149,
ENSG00000151376,cg02193762,
ENSG00000151552,cg11478200,
ENSG00000151572,cg23235241,
ENSG00000151575,cg02598079,
ENSG00000151632,cg01893212,
ENSG00000151640,cg02536065,
ENSG00000151650,cg19754282,
ENSG00000151655,cg05005343,
ENSG00000151704,cg24615528,
ENSG00000151715,cg23216015,
ENSG00000151778,cg06749053,
ENSG00000151789,cg10444806,
ENSG00000151790,cg00582971,
ENSG00000151834,cg01841651,
ENSG00000151882,cg15045802,
ENSG00000151892,cg14957943,
ENSG00000151948,cg14932016,
ENSG00000151952,cg17611674,
ENSG00000151962,cg13921352,
ENSG00000151967,cg18542992,
ENSG00000152034,cg19348484,
ENSG00000152049,cg16117334,
ENSG00000152076,cg17347682,
ENSG00000152086,cg22367549,
ENSG00000152092,cg04680746,
ENSG00000152093,cg07827420,
ENSG00000152104,cg13087761,
ENSG00000152137,cg04821009,
ENSG00000152192,cg18342279,
ENSG00000152217,cg06768188,
ENSG00000152253,cg01041405,
ENSG00000152254,cg01258587,
ENSG00000152256,cg24756403,
ENSG00000152284,cg03671075,
ENSG00000152380,cg02527669,
ENSG00000152402,cg00279406,
ENSG00000152430,cg12467264,
ENSG00000152455,cg09844474,
ENSG00000152463,cg07857251,
ENSG00000152465,cg26537639,
ENSG00000152467,cg25349820,
ENSG00000152503,cg10225865,
ENSG00000152578,cg21644914,
ENSG00000152580,cg18729298,
ENSG00000152582,cg23632985,
ENSG00000152583,cg22040809,
ENSG00000152595,cg23356850,
ENSG00000152611,cg00124375,
ENSG00000152642,cg23808946,
ENSG00000152669,cg02005758,
ENSG00000152672,cg09661010,
ENSG00000152705,cg17467873,
ENSG00000152779,cg10931792,
ENSG00000152782,cg24749559,
ENSG00000152785,cg11509907,
ENSG00000152910,cg05306745,
ENSG00000152931,cg19897940,
ENSG00000152932,cg27391934,
ENSG00000152939,cg26377000,
ENSG00000152953,cg01609420,
ENSG00000152954,cg00992398,
ENSG00000152969,cg06051311,
ENSG00000152977,cg10283505,
ENSG00000153002,cg24761827,
ENSG00000153060,cg23895495,
ENSG00000153086,cg23684249,
ENSG00000153093,cg18721397,
ENSG00000153132,cg24565274,
ENSG00000153157,cg08265926,
ENSG00000153162,cg02579706,
ENSG00000153234,cg08769966,
ENSG00000153237,cg02268674,
ENSG00000153253,cg16806210,
ENSG00000153266,cg01755562,
ENSG00000153291,cg14995803,
ENSG00000153303,cg01555614,
ENSG00000153347,cg04226366,
ENSG00000153404,cg01186777,
ENSG00000153446,cg26550235,
ENSG00000153551,cg09068528,
ENSG00000153721,cg07886472,
ENSG00000153779,cg09350274,
ENSG00000153802,cg24550112,
ENSG00000153820,cg26847438,
ENSG00000153822,cg08078204,
ENSG00000153832,cg12028548,
ENSG00000153898,cg16392797,
ENSG00000153902,cg19670286,
ENSG00000153923,cg21900495,
ENSG00000153930,cg13823492,
ENSG00000153944,cg01244650,
ENSG00000153956,cg24871414,
ENSG00000153982,cg22701534,
ENSG00000154025,cg07885289,
ENSG00000154027,cg16745596,
ENSG00000154065,cg03141069,
ENSG00000154080,cg09100940,
ENSG00000154102,cg00039326,
ENSG00000154118,cg24800655,
ENSG00000154127,cg07551060,
ENSG00000154134,cg20813081,
ENSG00000154143,cg09632273,
ENSG00000154175,cg20852788,
ENSG00000154188,cg27068330,
ENSG00000154198,cg07211212,
ENSG00000154229,cg07212543,
ENSG00000154252,cg25426302,
ENSG00000154258,cg14159026,
ENSG00000154262,cg19388016,
ENSG00000154263,cg25456959,
ENSG00000154269,cg20401393,
ENSG00000154277,cg22696984,
ENSG00000154316,cg17824240,
ENSG00000154330,cg26823144,
ENSG00000154342,cg15890143,
ENSG00000154358,cg09728393,
ENSG00000154438,cg04522310,
ENSG00000154451,cg16150752,
ENSG00000154493,cg09889291,
ENSG00000154545,cg07955995,
ENSG00000154556,cg25995980,
ENSG00000154611,cg23968383,
ENSG00000154620,cg21747070,
ENSG00000154639,cg27109006,
ENSG00000154640,cg25951430,
ENSG00000154645,cg02493644,
ENSG00000154646,cg20761860,
ENSG00000154654,cg25520679,
ENSG00000154655,cg16333992,
ENSG00000154678,cg05031016,
ENSG00000154721,cg21311798,
ENSG00000154764,cg17382198,
ENSG00000154839,cg08169827,
ENSG00000154917,cg21087137,
ENSG00000154920,cg05977696,
ENSG00000154928,cg01956717,
ENSG00000154975,cg06986734,
ENSG00000155011,cg14557510,
ENSG00000155052,cg16962463,
ENSG00000155093,cg25416067,
ENSG00000155367,cg24180402,
ENSG00000155380,cg14731462,
ENSG00000155428,cg10812708,
ENSG00000155495,cg17882660,
ENSG00000155511,cg02071670,
ENSG00000155530,cg05916700,
ENSG00000155622,cg09383816,
ENSG00000155760,cg25291355,
ENSG00000155761,cg10532362,
ENSG00000155846,cg27331524,
ENSG00000155886,cg02774439,
ENSG00000155897,cg23272399,
ENSG00000155906,cg19726712,
ENSG00000155918,cg13763287,
ENSG00000155966,cg00547441,
ENSG00000155980,cg15308664,
ENSG00000156006,cg08908089,
ENSG00000156011,cg06817539,
ENSG00000156049,cg15244223,
ENSG00000156050,cg16320809,
ENSG00000156076,cg17039391,
ENSG00000156096,cg19809453,
ENSG00000156097,cg09415957,
ENSG00000156103,cg05732750,
ENSG00000156113,cg09308336,
ENSG00000156127,cg22761483,
ENSG00000156140,cg08750951,
ENSG00000156150,cg03746823,
ENSG00000156219,cg12837744,
ENSG00000156222,cg04386144,
ENSG00000156234,cg25763036,
ENSG00000156269,cg26953749,
ENSG00000156284,cg19240569,
ENSG00000156298,cg13778078,
ENSG00000156395,cg00152008,
ENSG00000156398,cg21890726,
ENSG00000156413,cg00933763,
ENSG00000156414,cg05307957,
ENSG00000156427,cg17816908,
ENSG00000156463,cg05382305,
ENSG00000156475,cg26300461,
ENSG00000156486,cg12551029,
ENSG00000156509,cg24195359,
ENSG00000156510,cg06525892,
ENSG00000156564,cg10556384,
ENSG00000156687,cg16890428,
ENSG00000156689,cg13579607,
ENSG00000156738,cg27085741,
ENSG00000156802,cg16924565,
ENSG00000156853,cg15803756,
ENSG00000156885,cg20238128,
ENSG00000156925,cg19933664,
ENSG00000156966,cg09825713,
ENSG00000156968,cg18263455,
ENSG00000156970,cg06817490,
ENSG00000157017,cg11058951,
ENSG00000157087,cg16426482,
ENSG00000157093,cg13951491,
ENSG00000157111,cg26716103,
ENSG00000157131,cg06640374,
ENSG00000157150,cg16943529,
ENSG00000157152,cg01919632,
ENSG00000157168,cg18759190,
ENSG00000157193,cg11038054,
ENSG00000157214,cg09217215,
ENSG00000157303,cg21634064,
ENSG00000157322,cg06476438,
ENSG00000157330,cg10343447,
ENSG00000157368,cg25964007,
ENSG00000157388,cg24339574,
ENSG00000157404,cg27555382,
ENSG00000157423,cg06788267,
ENSG00000157445,cg00034076,
ENSG00000157456,cg02390084,
ENSG00000157514,cg01030534,
ENSG00000157542,cg00169930,
ENSG00000157578,cg16678602,
ENSG00000157613,cg15932013,
ENSG00000157703,cg06804312,
ENSG00000157765,cg14827807,
ENSG00000157766,cg16336127,
ENSG00000157782,cg13912214,
ENSG00000157796,cg01045946,
ENSG00000157827,cg27509867,
ENSG00000157851,cg07751287,
ENSG00000157884,cg25745697,
ENSG00000157890,cg23054456,
ENSG00000158008,cg06623778,
ENSG00000158014,cg21481937,
ENSG00000158022,cg01567173,
ENSG00000158055,cg03596016,
ENSG00000158089,cg21018997,
ENSG00000158104,cg05162750,
ENSG00000158113,cg17633234,
ENSG00000158125,cg06159352,
ENSG00000158164,cg24548833,
ENSG00000158186,cg14080015,
ENSG00000158220,cg19561297,
ENSG00000158258,cg11264206,
ENSG00000158296,cg04765277,
ENSG00000158315,cg09753013,
ENSG00000158402,cg19861288,
ENSG00000158423,cg19864468,
ENSG00000158445,cg16306190,
ENSG00000158457,cg00613562,
ENSG00000158458,cg24820663,
ENSG00000158477,cg02893180,
ENSG00000158481,cg19539385,
ENSG00000158485,cg07229186,
ENSG00000158486,cg09366796,
ENSG00000158488,cg10418524,
ENSG00000158516,cg12827405,
ENSG00000158525,cg26437825,
ENSG00000158553,cg25614094,
ENSG00000158560,cg20627652,
ENSG00000158571,cg13659446,
ENSG00000158639,cg12526834,
ENSG00000158683,cg06511389,
ENSG00000158714,cg21530890,
ENSG00000158715,cg02587988,
ENSG00000158748,cg00193613,
ENSG00000158764,cg08102508,
ENSG00000158786,cg04964617,
ENSG00000158806,cg10208370,
ENSG00000158815,cg25331703,
ENSG00000158816,cg22901008,
ENSG00000158865,cg14125707,
ENSG00000158874,cg00101712,
ENSG00000158887,cg23054189,
ENSG00000158901,cg21242079,
ENSG00000158955,cg23641852,
ENSG00000159147,cg22942846,
ENSG00000159166,cg03609666,
ENSG00000159167,cg06161600,
ENSG00000159184,cg03585263,
